open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O489abb79-cf1f-49e8-b404-ea4fa748c624,2014-11-04 14:49:51,WLAN,WLAN,,,,,,,,,,1917,482,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267441732,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O0cb690f1-d49d-47e6-bbee-03789288ae8d,2014-11-04 14:57:12,WLAN,WLAN,,,,,,,,,,1891,494,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267441732,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O1e98f15e-9367-4cb2-bdf0-3b620c8dbe9b,2014-11-04 15:00:45,WLAN,WLAN,,,,,,,,,,1688,497,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-86,3600000.0,267441732,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O8a94e165-fe5e-4f91-942f-fa23fa1c0e14,2014-11-04 15:07:26,WLAN,WLAN,,,,,,,,,,1087,437,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267441732,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O926daf3f-65ce-42f6-b843-d7686a3ac5c6,2014-11-04 15:12:34,WLAN,WLAN,,,,,,,,,,1229,395,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267441732,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O7afa0958-d7de-467b-86e6-1a9067b0ae04,2014-11-04 15:51:55,WLAN,WLAN,,,,,,,,,,2051,476,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-78,3600000.0,267425128,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O6667f7a7-807e-4d9f-874f-e97fbec77563,2014-11-04 15:53:19,WLAN,WLAN,,,,,,,,,,701,224,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-83,3600000.0,267425128,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O0b252c8f-342f-482f-9933-2d1bfc354883,2014-11-04 16:02:26,WLAN,WLAN,,,,,,,,,,1153,172,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-82,3600000.0,267425128,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,O3c72d5a3-1a8f-45b5-80dd-7ef676ce8e8e,2014-11-04 16:06:20,WLAN,WLAN,,,,,,,,,,1760,482,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-85,3600000.0,267425128,8240,{111},,,,,,,,
P67650e7b-bc7c-4f9d-a5de-8227ce0052ab,Obe77db93-204c-4544-9be6-55bf0de9cd8a,2014-11-04 16:15:50,WLAN,WLAN,,,,,,,,,,1622,395,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267425128,8240,{111},,,,,,,,
